item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
Salutem Vita – Frozen Chicken Flavored Rice with Broccoli, Carrots, Onions, 10 oz, Gift Set – Pack of 10		0829FYGT0ND	1C1H-3IDW-NISR	88.23	777	2025-08-29 04:36:46 PDT		y	1			11				B0F93Y9TD8						B0F93Y9TD8			0	DEFAULT	Migrated Template	Active
Salutem Vita – Frozen Chicken Fried Rice, Family Size Meal, Easy Skillet Dinner, 42 oz, Gift Set – Pack of 3		0829FYBZWC4	1C1H-3IDW-NOQO	95.83	777	2025-08-29 04:36:48 PDT		y	1			11				B0F941FM48						B0F941FM48			0	DEFAULT	Migrated Template	Active
Salutem Vita – Steamable Rotini & Vegetables with Roasted Garlic Sauce, 11 oz, Gift Set – Pack of 10		0829FYDOGHH	1C1H-3IDW-NPJW	88.23	777	2025-08-29 04:36:48 PDT		y	1			11				B0F93WXJTV						B0F93WXJTV			0	DEFAULT	Migrated Template	Active
Salutem Vita – Frozen Chicken Fried Rice, Family Size Meal, Easy Skillet Dinner, 42 oz, Gift Set – Pack of 1		0829FYBIJC9	1C1H-3IDW-NSOR	52.34	666	2025-08-29 04:36:47 PDT		y	1			11				B0F941SPBJ						B0F941SPBJ			0	DEFAULT	Migrated Template	Active
Salutem Vita – Fire Roasted Corn, Frozen Vegetable, 12 oz, Gift Set – Pack of 10		0829FY82NOS	1C1H-3IDW-OQG5	98.15	777	2025-08-29 04:36:49 PDT		y	1			11				B0F93X5P4F						B0F93X5P4F			0	DEFAULT	Migrated Template	Active
Salutem Vita – Steamable Rotini & Vegetables with Roasted Garlic Sauce, 11 oz, Gift Set – Pack of 16		0829FYGN87K	1C1H-3IDW-PB18	130.13	444	2025-08-29 04:36:48 PDT		y	1			11				B0F93ZK9PP						B0F93ZK9PP			0	DEFAULT	Migrated Template	Active
Salutem Vita – Fire Roasted Corn, Frozen Vegetable, 12 oz, Gift Set – Pack of 16		0829FY7UDSP	1C1H-3IDW-PFVZ	130.13	555	2025-08-29 04:36:49 PDT		y	1			11				B0F942B8SB						B0F942B8SB			0	DEFAULT	Migrated Template	Active
Salutem Vita – Steamable Frozen Broccoli & Cauliflower Vegetable Mix, 10.8 oz, Gift Set – Pack of 10		0829FYGJVB4	1C1H-3IE0-EGQ4	76.53	555	2025-08-29 04:36:49 PDT		y	1			11				B0F942FRDM						B0F942FRDM			0	DEFAULT	Migrated Template	Active
Salutem Vita – Steamable Frozen Broccoli & Cauliflower Vegetable Mix, 10.8 oz, Gift Set – Pack of 16		0829FYOEY1D	1C1H-3IE0-EKJN	105.13	554	2025-08-29 04:36:49 PDT		y	1			11				B0F941JDFM						B0F941JDFM			0	DEFAULT	Migrated Template	Active
Salutem Vita – Small Dog Beef Roasted Meals, 16 oz, Gift Set – Pack of 6		0829FYET3AX	1C1H-3IE0-FV6E	115.19	555	2025-08-29 04:36:51 PDT		y	1			11				B0FG1SV4JQ						B0FG1SV4JQ			0	DEFAULT	Migrated Template	Active
Salutem Vita – Small Dog Beef Roasted Meals, 16 oz, Gift Set – Pack of 10		0829FYEQ9X4	1C1H-3IE0-GLDR	179.44	555	2025-08-29 04:36:51 PDT		y	1			11				B0FG1W346F						B0FG1W346F			0	DEFAULT	Migrated Template	Active
Salutem Vita – Small Dog Chicken Turkey Roll Natural Dog Food, 16 oz, Gift Set – Pack of 6		0829FYC2AKK	1C1H-3IE4-3W9D	70.54	555	2025-08-29 04:36:53 PDT		y	1			11				B0FG1V5LT5						B0FG1V5LT5			0	DEFAULT	Migrated Template	Active
Salutem Vita – Homestyle Creations Beef Chicken Turkey Recipe, 16 oz, Gift Set – Pack of 6		0829FY7WSUE	1C1H-3IE4-4KNX	138.99	555	2025-08-29 04:36:53 PDT		y	1			11				B0FG1S7SKK						B0FG1S7SKK			0	DEFAULT	Migrated Template	Active
Salutem Vita – Homestyle Creations Beef Chicken Turkey Recipe, 16 oz, Gift Set – Pack of 10		0829FYGW053	1C1H-3IE4-4NEH	220.32	555	2025-08-29 04:36:53 PDT		y	1			11				B0FG1TS8FC						B0FG1TS8FC			0	DEFAULT	Migrated Template	Active
Salutem Vita Small Dog Chicken Turkey Roll Natural Dog Food, 16 oz, Gift Set – Pack of 10		0829FY86A8J	1C1H-3IE4-4XV3	108.22	555	2025-08-29 04:36:53 PDT		y	1			11				B0FG1WK67V						B0FG1WK67V			0	DEFAULT	Migrated Template	Active
Salutem Vita – Dog Food Homestyle Creations Chicken Turkey Recipe, Gift Set, 16 oz – Pack of 6		0829FYBZF2F	1C1H-3IE4-4ZWH	106.14	555	2025-08-29 04:36:52 PDT		y	1			11				B0FG1VDQGD						B0FG1VDQGD			0	DEFAULT	Migrated Template	Active
Salutem Vita – Dog Food Homestyle Creations Chicken Turkey Recipe, Gift Set, 16 oz – Pack of 10		0829FY82KYT	1C1H-3IE4-52UN	167.58	555	2025-08-29 04:36:52 PDT		y	1			11				B0FG1TQCHZ						B0FG1TQCHZ			0	DEFAULT	Migrated Template	Active
Dog Joy Turkey Bacon Recipe Soft Dog Treats 3oz, Gift Set – Pack of 12		0829FYC3UI1	1C1H-3IE7-MG4W	156.94	555	2025-08-29 04:36:56 PDT		y	1			11				B0FG1TPQHY						B0FG1TPQHY			0	DEFAULT	Migrated Template	Active
Salutem Vita – Chicken and Veggie Recipe Roasted Meals Dog Food, Gift Set – Pack of 3		0829FY7WI7B	1C1H-3IE7-MRM0	114.28	555	2025-08-29 04:36:57 PDT		y	1			11				B0FG1TDLFZ						B0FG1TDLFZ			0	DEFAULT	Migrated Template	Active
Salutem Vita – Natural Dog Food Chicken Roll, Healthy Chicken Recipe with Carrots and Brown Rice, 24 oz, Gift Set – Pack of 9		0829FY85046	1C1H-3IE7-MSME	128.56	555	2025-08-29 04:36:55 PDT		y	1			11				B0FG1T6HZR						B0FG1T6HZR			0	DEFAULT	Migrated Template	Active
Salutem Vita – Natural Dog Food Grain-Free Chicken Recipe 24 oz, Gift Set – Pack of 10		0829FYEORFA	1C1H-3IE7-N0LR	135.38	555	2025-08-29 04:36:55 PDT		y	1			11				B0FG1TJF18						B0FG1TJF18			0	DEFAULT	Migrated Template	Active
Salutem Vita – Natural Grain-Free Chicken Recipe Dog Food, 16 oz, Gift Set – Pack of 6		0829FYEORFF	1C1H-3IE7-N1TB	95.14	555	2025-08-29 04:36:57 PDT		y	1			11				B0FG1S4RFM						B0FG1S4RFM			0	DEFAULT	Migrated Template	Active
Salutem Vita – Sensitive Stomach and Skin Chicken Recipe with Pumpkin and Brown Rice Dog Food, 24 oz, Gift Set – Pack of 9		0829FYHEDTZ	1C1H-3IE7-N6VF	129.45	555	2025-08-29 04:36:56 PDT		y	1			11				B0FG1W48FY						B0FG1W48FY			0	DEFAULT	Migrated Template	Active
Salutem Vita – Natural Grain-Free Chicken Recipe Dog Food, 16 oz, Gift Set – Pack of 10		0829FYJKZ8A	1C1H-3IE7-NR82	138.04	555	2025-08-29 04:36:57 PDT		y	1			11				B0FG1V99Y7						B0FG1V99Y7			0	DEFAULT	Migrated Template	Active
Salutem Vita – Three Cheese Omelets, Gourmet Breakfast Gift Set – Pack of 4		0829FY86T9Y	1C1H-3IEB-72Q5	86.66	434	2025-08-29 04:36:59 PDT		y	1			11				B0FL2YSVR4						B0FL2YSVR4			0	DEFAULT	Migrated Template	Active
Salutem Vita – Creations Chicken and Turkey Recipe Dog Food, 16 oz, Gift Set – Pack of 6		0829FY81MVI	1C1H-3IEB-743J	110.26	555	2025-08-29 04:36:57 PDT		y	1			11				B0FG1TLQ1N						B0FG1TLQ1N			0	DEFAULT	Migrated Template	Active
Salutem Vita – Sausage & Cheese Omelets, Protein-Rich Breakfast Gift Set – Pack of 4		0829FYLZGKG	1C1H-3IEB-7EVU	78.76	441	2025-08-29 04:36:58 PDT		y	1			11				B0FL2X8F3V						B0FL2X8F3V			0	DEFAULT	Migrated Template	Active
Salutem Vita – Egg Lover's Omelet with Sausage, Bacon, and Cheese, Gift Set – Pack of 4		0829FYGYTCA	1C1H-3IEB-7J1S	86.66	657	2025-08-29 04:37:00 PDT		y	1			11				B0FL2XZYLQ						B0FL2XZYLQ			0	DEFAULT	Migrated Template	Active
Salutem Vita – Sausage & Cheese Omelets, Protein-Rich Breakfast Gift Set – Pack of 8		0829FYFT1TJ	1C1H-3IEB-7VLH	133.74	666	2025-08-29 04:36:58 PDT		y	1			11				B0FL2V8XT2						B0FL2V8XT2			0	DEFAULT	Migrated Template	Active
Salutem Vita – Egg Lover's Omelet with Sausage, Bacon, and Cheese, Gift Set – Pack of 8		0829FYESWZZ	1C1H-3IEB-86IA	133.82	665	2025-08-29 04:37:00 PDT		y	1			11				B0FL2SFRBD						B0FL2SFRBD			0	DEFAULT	Migrated Template	Active
Salutem Vita – Creations Chicken and Turkey Recipe Dog Food, 16 oz, Gift Set – Pack of 10		0829FYIM0AK	1C1H-3IEB-8ABM	174.44	555	2025-08-29 04:36:58 PDT		y	1			11				B0FG1TWBK8						B0FG1TWBK8			0	DEFAULT	Migrated Template	Active
Salutem Vita – Three Cheese Omelets, Gourmet Breakfast Gift Set – Pack of 8		0829FYLUJEA	1C1H-3IEB-8MXO	131.62	666	2025-08-29 04:36:59 PDT		y	1			11				B0FL2X9Z27						B0FL2X9Z27			0	DEFAULT	Migrated Template	Active
Salutem Vita – Ham & Cheese Omelets, Protein-Rich Breakfast Gift Set – Pack of 4		0829FYC39ZV	1C1H-3IEE-MZHN	86.59	440	2025-08-29 04:37:00 PDT		y	1			11				B0FL2TT7BS						B0FL2TT7BS			0	DEFAULT	Migrated Template	Active
Salutem Vita – Ham & Cheese Omelets, Protein-Rich Breakfast Gift Set – Pack of 8		0829FYC72TB	1C1H-3IEE-NMM1	131.62	777	2025-08-29 04:37:01 PDT		y	1			11				B0FL2SN84F						B0FL2SN84F			0	DEFAULT	Migrated Template	Active
Salutem Vita – Ham & Cheese Omelet, Protein-Rich Breakfast Gift Set – Pack of 8		0829FYC3DXY	1C1H-3IEE-O3LG	133.82	444	2025-08-29 04:37:01 PDT		y	1			11				B0FL2T6DP5						B0FL2T6DP5			0	DEFAULT	Migrated Template	Active
Salutem Vita – Ham & Cheese Omelet, Protein-Rich Breakfast Gift Set – Pack of 4		0829FY7Y3AI	1C1H-3IEE-OOKR	78.71	775	2025-08-29 04:37:01 PDT		y	1			11				B0FL2TWMQQ						B0FL2TWMQQ			0	DEFAULT	Migrated Template	Active
Salutem Vita – Sweet Onion Petals with Aussie Dipping Sauce, Frozen Snacks and Appetizers, Gift Set – Pack of 3		0829FYE97L0	1C1H-3IEE-OSCO	71.47	776	2025-08-29 04:37:01 PDT		y	1			11				B0FL2T6DP6						B0FL2T6DP6			0	DEFAULT	Migrated Template	Active
Salutem Vita – Breaded Cheddar Cheese Curds Frozen Snacks and Appetizers, Gift Set – Pack of 3		0829FYGJMMF	1C1H-3IEE-PB9D	71.37	665	2025-08-29 04:37:02 PDT		y	1			11				B0FL2SP7MX						B0FL2SP7MX			0	DEFAULT	Migrated Template	Active
Salutem Vita – Sweet Onion Petals with Aussie Dipping Sauce, Frozen Snacks and Appetizers, Gift Set – Pack of 10		0829FYC42HS	1C1H-3IEE-PVHO	180.66	555	2025-08-29 04:37:02 PDT		y	1			11				B0FL2X2R8M						B0FL2X2R8M			0	DEFAULT	Migrated Template	Active
Salutem Vita – Breaded Cheddar Cheese Curds Frozen Snacks and Appetizers, Gift Set – Pack of 6		0829FYGPCV5	1C1H-3IEE-Q3M4	119.14	555	2025-08-29 04:37:03 PDT		y	1			11				B0FL2X6F25						B0FL2X6F25			0	DEFAULT	Migrated Template	Active
Salutem Vita – Breaded Cheddar Cheese Curds Frozen Snacks and Appetizers, Gift Set – Pack of 10		0829FYH8R18	1C1H-3IEE-QH3R	181.06	444	2025-08-29 04:37:03 PDT		y	1			11				B0FL2VWKGL						B0FL2VWKGL			0	DEFAULT	Migrated Template	Active
Salutem Vita – Sweet Onion Petals with Aussie Dipping Sauce, Frozen Snacks and Appetizers, Gift Set – Pack of 6		0829FYJUFRZ	1C1H-3IEE-R1KH	116.94	555	2025-08-29 04:37:02 PDT		y	1			11				B0FL2VPN8B						B0FL2VPN8B			0	DEFAULT	Migrated Template	Active
Salutem Vita – Breaded Mushrooms in Crispy Coating, Frozen Snacks and Appetizers, Gift Set – Pack of 10		0829FY7VGCL	1C1H-3IEI-E020	180.26	777	2025-08-29 04:37:05 PDT		y	1			11				B0FL2YYZF2						B0FL2YYZF2			0	DEFAULT	Migrated Template	Active
Salutem Vita – Breaded Mozzarella Cheese Sticks, Frozen Snacks and Appetizers, Gift Set – Pack of 3		0829FY7YLUO	1C1H-3IEI-E19Y	78.52	440	2025-08-29 04:37:05 PDT		y	1			11				B0FL2YR77N						B0FL2YR77N			0	DEFAULT	Migrated Template	Active
Salutem Vita – Crispy Dill Pickle Slices Frozen Snacks and Appetizers, Gift Set – Pack of 3		0829FYEDWP4	1C1H-3IEI-E2T4	71.47	666	2025-08-29 04:37:06 PDT		y	1			11				B0FL2TVCFD						B0FL2TVCFD			0	DEFAULT	Migrated Template	Active
Salutem Vita – Loaded Potato Skins Frozen Snacks and Appetizers, Gift Set – Pack of 3		0829FYISK5S	1C1H-3IEI-EMFH	71.47	555	2025-08-29 04:37:03 PDT		y	1			11				B0FL2TXNWN						B0FL2TXNWN			0	DEFAULT	Migrated Template	Active
Salutem Vita – Breaded Mozzarella Cheese Sticks, Frozen Snacks and Appetizers, Gift Set – Pack of 10		0829FY85CUK	1C1H-3IEI-ENFF	179.66	777	2025-08-29 04:37:05 PDT		y	1			11				B0FL2VJSYD						B0FL2VJSYD			0	DEFAULT	Migrated Template	Active
Salutem Vita – Breaded Mozzarella Cheese Sticks, Frozen Snacks and Appetizers, Gift Set – Pack of 6		0829FY81CH8	1C1H-3IEI-FDBY	116.94	555	2025-08-29 04:37:05 PDT		y	1			11				B0FL2X9J3F						B0FL2X9J3F			0	DEFAULT	Migrated Template	Active
Salutem Vita – Breaded Mushrooms in Crispy Coating, Frozen Snacks and Appetizers, Gift Set – Pack of 6		0829FYGS9WL	1C1H-3IEI-FGZ6	116.94	444	2025-08-29 04:37:04 PDT		y	1			11				B0FL2WZ5CW						B0FL2WZ5CW			0	DEFAULT	Migrated Template	Active
Salutem Vita – Loaded Potato Skins Frozen Snacks and Appetizers, Gift Set – Pack of 10		0829FYH8H65	1C1H-3IEI-FMKA	175.16	555	2025-08-29 04:37:04 PDT		y	1			11				B0FL2TR9HJ						B0FL2TR9HJ			0	DEFAULT	Migrated Template	Active
Salutem Vita – Loaded Potato Skins Frozen Snacks and Appetizers, Gift Set – Pack of 6		0829FYC7B8B	1C1H-3IEI-FQJB	118.94	666	2025-08-29 04:37:03 PDT		y	1			11				B0FL2Y3MPR						B0FL2Y3MPR			0	DEFAULT	Migrated Template	Active
Salutem Vita – Breaded Mushrooms in Crispy Coating, Frozen Snacks and Appetizers, Gift Set – Pack of 3		0829FYET3DH	1C1H-3IEI-FSD6	71.41	553	2025-08-29 04:37:04 PDT		y	1			11				B0FL2W8S47						B0FL2W8S47			0	DEFAULT	Migrated Template	Active
Salutem Vita – Crispy Dill Pickle Slices Frozen Snacks and Appetizers, Gift Set – Pack of 6		0829FY7Y3B7	1C1H-3IEM-0Q2S	116.94	444	2025-08-29 04:37:06 PDT		y	1			11				B0FL2TJSGY						B0FL2TJSGY			0	DEFAULT	Migrated Template	Active
Salutem Vita – Mozzarella Cheese Bites Appetizer, Frozen Snacks and Appetizers, Gift Set– Pack of 10		0829FYGS9WT	1C1H-3IEM-0SZZ	179.65	777	2025-08-29 04:37:07 PDT		y	1			11				B0FL2V2DCM						B0FL2V2DCM			0	DEFAULT	Migrated Template	Active
Salutem Vita – Breaded Jalapeno Peppers Stuffed with Cream Cheese, Frozen Snacks and Appetizers, Gift Set – Pack of 3		0829FYJQNXI	1C1H-3IEM-0U2S	71.41	444	2025-08-29 04:37:07 PDT		y	1			11				B0FL2SWT2G						B0FL2SWT2G			0	DEFAULT	Migrated Template	Active
Salutem Vita – Mozzarella Cheese Bites Appetizer, Frozen Snacks and Appetizers, Gift Set – Pack of 3		0829FYC1KSN	1C1H-3IEM-0UFZ	71.47	443	2025-08-29 04:37:07 PDT		y	1			11				B0FL2ZRJ3R						B0FL2ZRJ3R			0	DEFAULT	Migrated Template	Active
Salutem Vita – Crispy Dill Pickle Slices Frozen Snacks and Appetizers, Gift Set – Pack of 10		0829FYE2LOR	1C1H-3IEM-1AGH	179.66	444	2025-08-29 04:37:06 PDT		y	1			11				B0FL2X2XY1						B0FL2X2XY1			0	DEFAULT	Migrated Template	Active
Salutem Vita – Crispy Dill Pickle Slices with Lightly Seasoned Breading, Gift Set – Pack of 6		0829FYBXBH2	1C1H-3IEM-2BL6	116.94	555	2025-08-29 04:37:08 PDT		y	1			11				B0FL2WXGNM						B0FL2WXGNM			0	DEFAULT	Migrated Template	Active
Salutem Vita – Mozzarella Cheese Bites Appetizer, Frozen Snacks and Appetizers, Gift Set – Pack of 6		0829FYJGRWV	1C1H-3IEM-2DIJ	119.14	776	2025-08-29 04:37:07 PDT		y	1			11				B0FL2RH1J7						B0FL2RH1J7			0	DEFAULT	Migrated Template	Active
Salutem Vita – Breaded Jalapeno Peppers Stuffed with Cream Cheese, Frozen Snacks and Appetizers, Gift Set – Pack of 6		0829FYLOE04	1C1H-3IEM-2E43	116.94	666	2025-08-29 04:37:08 PDT		y	1			11				B0FL2THYYW						B0FL2THYYW			0	DEFAULT	Migrated Template	Active
Salutem Vita – Breaded Jalapeno Peppers Stuffed with Cream Cheese, Frozen Snacks and Appetizers, Gift Set – Pack of 10		0829FYE2T0U	1C1H-3IEM-2IFE	180.46	444	2025-08-29 04:37:08 PDT		y	1			11				B0FL2VR4FJ						B0FL2VR4FJ			0	DEFAULT	Migrated Template	Active
Salutem Vita – Crispy Dill Pickle Slices with Lightly Seasoned Breading, Gift Set – Pack of 3		0829FYM5U8Q	1C1H-3IEM-2POF	71.27	666	2025-08-29 04:37:08 PDT		y	1			11				B0FL2STJFV						B0FL2STJFV			0	DEFAULT	Migrated Template	Active
Salutem Vita – Cheesy Indulgence Frozen Snack Box – Mozzarella, Cheddar Bites & Curds,18 oz, Gift Set – Pack of 6		0829FYHGHJ2	1C1H-3IEP-H25T	119.14	555	2025-08-29 04:37:09 PDT		y	1			11				B0FL2ZW93H						B0FL2ZW93H			0	DEFAULT	Migrated Template	Active
Salutem Vita – Cheesy Indulgence Frozen Snack Box – Mozzarella, Cheddar Bites & Curds,18 oz, Gift Set – Pack of 3		0829FYC8O4S	1C1H-3IEP-H4CZ	71.47	666	2025-08-29 04:37:09 PDT		y	1			11				B0FL2YB5NF						B0FL2YB5NF			0	DEFAULT	Migrated Template	Active
Salutem Vita – Cheesy Indulgence Frozen Snack Box – Mozzarella, Cheddar Bites & Curds,18 oz, Gift Set – Pack of 9		0829FYH2V7B	1C1H-3IEP-H908	169.55	777	2025-08-29 04:37:10 PDT		y	1			11				B0FL2WL7SD						B0FL2WL7SD			0	DEFAULT	Migrated Template	Active
Salutem Vita – Spicy Snack Adventure Box – Jalapeño Poppers & Fried Pickles, 19 oz, Gift Set – Pack of 9		0829FY7U092	1C1H-3IEP-HM5S	169.7	777	2025-08-29 04:37:11 PDT		y	1			11				B0FL2R6HXG						B0FL2R6HXG			0	DEFAULT	Migrated Template	Active
Salutem Vita – Crispy Dill Pickle Slices with Lightly Seasoned Breading, Gift Set – Pack of 10		0829FY86AAF	1C1H-3IEP-HWDC	181.06	555	2025-08-29 04:37:09 PDT		y	1			11				B0FL2TVRD1						B0FL2TVRD1			0	DEFAULT	Migrated Template	Active
Salutem Vita – Spicy Snack Adventure Box – Jalapeño Poppers & Fried Pickles, 19 oz, Gift Set – Pack of 6		0829FY82L0I	1C1H-3IEP-I06G	105.62	444	2025-08-29 04:37:11 PDT		y	1			11				B0FL2VP3ZG						B0FL2VP3ZG			0	DEFAULT	Migrated Template	Active
Salutem Vita – Spicy Snack Adventure Box – Jalapeño Poppers & Fried Pickles, 19 oz, Gift Set – Pack of 3		0829FYC5R0B	1C1H-3IEP-I9I0	71.27	666	2025-08-29 04:37:11 PDT		y	1			11				B0FL2TV9TM						B0FL2TV9TM			0	DEFAULT	Migrated Template	Active
Salutem Vita – Party Night Appetizer Sampler – Cheese Sticks, Potato Skins & Jalapeño Poppers, 18 oz, Gift Set – Pack of 9		0829FYC4OYK	1C1H-3IEP-IBMA	169.7	777	2025-08-29 04:37:10 PDT		y	1			11				B0FL2XH3S1						B0FL2XH3S1			0	DEFAULT	Migrated Template	Active
Salutem Vita – Party Night Appetizer Sampler – Cheese Sticks, Potato Skins & Jalapeño Poppers, 18 oz, Gift Set – Pack of 3		0829FYITJR6	1C1H-3IEP-IEHG	71.47	555	2025-08-29 04:37:10 PDT		y	1			11				B0FL2WJ87X						B0FL2WJ87X			0	DEFAULT	Migrated Template	Active
Salutem Vita – Party Night Appetizer Sampler – Cheese Sticks, Potato Skins & Jalapeño Poppers, 18 oz, Gift Set – Pack of 6		0829FYJ3G1L	1C1H-3IEP-IJEY	116.94	777	2025-08-29 04:37:10 PDT		y	1			11				B0FL2W6TJ7						B0FL2W6TJ7			0	DEFAULT	Migrated Template	Active
Salutem Vita – Onion Lovers’ Crispy Snack Set – Sweet Onion Petals, Mushrooms & Pickles, 17 oz, Gift Set – Pack of 3		0829FYOEK0G	1C1H-3IET-IQJC	71.47	777	2025-08-29 04:37:12 PDT		y	1			11				B0FL2VKGQ3						B0FL2VKGQ3			0	DEFAULT	Migrated Template	Active
Salutem Vita – Four Cheese Quiche, Gourmet Savory Pastry Gift Set – Pack of 12		0829FYH2KHU	1C1H-3IET-J6X3	173.01	555	2025-08-29 04:37:13 PDT		y	1			11				B0FL2RCFZB						B0FL2RCFZB			0	DEFAULT	Migrated Template	Active
Salutem Vita – Quiche Four Cheese and Broccoli Cheese Variety, Gourmet Savory Pastry Gift Set – Pack of 6		0829FYC001C	1C1H-3IET-JR87	104.01	555	2025-08-29 04:37:13 PDT		y	1			11				B0FL2WWG1Y						B0FL2WWG1Y			0	DEFAULT	Migrated Template	Active
Salutem Vita – Quiche Four Cheese and Broccoli Cheese Variety, Gourmet Savory Pastry Gift Set – Pack of 12		0829FYJIYIQ	1C1H-3IET-JVJM	184.11	776	2025-08-29 04:37:14 PDT		y	1			11				B0FL2YMXLM						B0FL2YMXLM			0	DEFAULT	Migrated Template	Active
Salutem Vita – Onion Lovers’ Crispy Snack Set – Sweet Onion Petals, Mushrooms & Pickles, 17 oz, Gift Set – Pack of 6		0829FYEQJPR	1C1H-3IET-JWBH	116.74	444	2025-08-29 04:37:12 PDT		y	1			11				B0FL2SJ22L						B0FL2SJ22L			0	DEFAULT	Migrated Template	Active
Salutem Vita – Broccoli and Cheese Quiche, Gourmet Breakfast Gift Set – Pack of 12		0829FY7UDVV	1C1H-3IET-K79V	174.01	555	2025-08-29 04:37:13 PDT		y	1			11				B0FL2VJSYP						B0FL2VJSYP			0	DEFAULT	Migrated Template	Active
Salutem Vita – Four Cheese Quiche, Gourmet Savory Pastry Gift Set – Pack of 6		0829FYGYZ4E	1C1H-3IET-K7Z7	101.81	444	2025-08-29 04:37:12 PDT		y	1			11				B0FL2VQ1MY						B0FL2VQ1MY			0	DEFAULT	Migrated Template	Active
Salutem Vita – Broccoli and Cheese Quiche, Gourmet Breakfast Gift Set – Pack of 6		0829FYET583	1C1H-3IET-KCIE	101.81	555	2025-08-29 04:37:13 PDT		y	1			11				B0FL2XWY8P						B0FL2XWY8P			0	DEFAULT	Migrated Template	Active
Salutem Vita – Beef & Bean Burritos, Frozen Mexican Food Gift Set – Pack of 2		0829FYC3E05	1C1H-3IET-KEJH	81.73	664	2025-08-29 04:37:14 PDT		y	1			11				B0FL2TG951						B0FL2TG951			0	DEFAULT	Migrated Template	Active
Salutem Vita – Onion Lovers’ Crispy Snack Set – Sweet Onion Petals, Mushrooms & Pickles, 17 oz, Gift Set – Pack of 9		0829FYJGO0G	1C1H-3IET-KLK6	169.5	444	2025-08-29 04:37:12 PDT		y	1			11				B0FL2VDCM6						B0FL2VDCM6			0	DEFAULT	Migrated Template	Active
Salutem Vita – Egg Sausage Cheese Potato Burritos, Frozen Breakfast Gift Set – Pack of 2		0829FYJZCQ7	1C1H-3IF0-6WB7	73.48	552	2025-08-29 04:37:17 PDT		y	1			11				B0FL2SLVV4						B0FL2SLVV4			0	DEFAULT	Migrated Template	Active
Salutem Vita – Beef & Bean Burritos, Frozen Mexican Food Gift Set – Pack of 4		0829FYHCCG4	1C1H-3IF0-77A5	84.86	777	2025-08-29 04:37:14 PDT		y	1			11				B0FL2VWLVD						B0FL2VWLVD			0	DEFAULT	Migrated Template	Active
Salutem Vita – Bean & Cheese Burritos, Frozen Mexican Food Gift Set – Pack of 8		0829FYESGLG	1C1H-3IF0-7A7Q	135.23	777	2025-08-29 04:37:15 PDT		y	1			11				B0FL2TGFKY						B0FL2TGFKY			0	DEFAULT	Migrated Template	Active
Salutem Vita – Beef & Bean Burritos, Frozen Mexican Food Gift Set – Pack of 8		0829FYDIOUR	1C1H-3IF0-7DIY	137.43	666	2025-08-29 04:37:15 PDT		y	1			11				B0FL2XG17P						B0FL2XG17P			0	DEFAULT	Migrated Template	Active
Salutem Vita – Beef & Bean Green Chili Burritos, Frozen Mexican Food Gift Set – Pack of 2		0829FYE5PT7	1C1H-3IF0-7NLO	54.23	443	2025-08-29 04:37:16 PDT		y	1			11				B0FL2S2T4P						B0FL2S2T4P			0	DEFAULT	Migrated Template	Active
Salutem Vita – Bean & Cheese Burritos, Frozen Mexican Food Gift Set – Pack of 2		0829FYEDWQD	1C1H-3IF0-7OKC	59.66	771	2025-08-29 04:37:15 PDT		y	1			11				B0FL2SLCWY						B0FL2SLCWY			0	DEFAULT	Migrated Template	Active
Salutem Vita – Egg Sausage Cheese Potato Burritos, Frozen Breakfast Gift Set – Pack of 4		0829FYLGF5P	1C1H-3IF0-7WHI	121.15	444	2025-08-29 04:37:17 PDT		y	1			11				B0FL2VJNGQ						B0FL2VJNGQ			0	DEFAULT	Migrated Template	Active
Salutem Vita – Beef & Bean Green Chili Burritos, Frozen Mexican Food Gift Set – Pack of 4		0829FYH67OV	1C1H-3IF0-83WQ	84.86	665	2025-08-29 04:37:16 PDT		y	1			11				B0FL2VYN7N						B0FL2VYN7N			0	DEFAULT	Migrated Template	Active
Salutem Vita – Beef & Bean Green Chili Burritos, Frozen Mexican Food Gift Set – Pack of 8		0829FYET3F3	1C1H-3IF0-8M8U	135.23	444	2025-08-29 04:37:16 PDT		y	1			11				B0FL2T88LV						B0FL2T88LV			0	DEFAULT	Migrated Template	Active
Salutem Vita – Bean & Cheese Burritos, Frozen Mexican Food Gift Set – Pack of 4		0829FYJ0IJY	1C1H-3IF0-8VC3	84.86	777	2025-08-29 04:37:15 PDT		y	1			11				B0FL2X8MH5						B0FL2X8MH5			0	DEFAULT	Migrated Template	Active
Salutem Vita – Egg Sausage Cheese Burritos, Frozen Breakfast Meal Gift Set – Pack of 2		0829FY821KA	1C1H-3IF3-NFKS	73.53	554	2025-08-29 04:37:17 PDT		y	1			11				B0FL2TT4V6						B0FL2TT4V6			0	DEFAULT	Migrated Template	Active
